2121
itemid	name	level	unk	price	pricec	sell	unk	unk	durtype	duration	hp	attmin	attmax	att(trans)min	att(trans)max	TransGauge	Crit	evade	spectrans	speed	transbotdef	transbotatt	transspeed	ranged	luck	unk	description
1310705	MinusboltSP(+5)	1006632960	55449601	0	5544960	256	65793	200540160	0	0	0	0	0	0	0	13500416	0	0	0	0	0	0	0	0	0	131072	
1320705	MinusboltMX(+5)	1040187392	96025601	0	9602560	256	65793	0	0	0	47513600	76087296	0	0	0	0	0	0	0	26935296	0	0	0	0	0	131072	
1330705	MinusboltTG(+5)	1073741824	73881601	0	7388160	256	65793	0	22609920	36110336	0	0	13762560	0	0	0	0	0	0	0	0	0	0	0	0	131072	
1310801	SlaughterSP(+1)	1107296256	43878401	0	4387840	256	65793	177995776	0	0	0	0	0	0	0	8585216	0	0	0	0	0	0	0	0	0	0	
1320801	SlaughterMX(+1)	1140850688	76032001	0	7603200	256	65793	0	0	0	42205184	67502080	0	0	0	0	0	0	0	17170432	0	0	0	0	0	0	
1330801	SlaughterTG(+1)	1174405120	58470401	0	5847040	256	65793	0	20054016	32047104	0	0	10158080	0	0	0	0	0	0	0	0	0	0	0	0	0	
1310802	SlaughterSP(+2)	1124073472	50483201	0	5048320	256	65793	186908672	0	0	0	0	0	0	0	9502720	0	0	0	0	0	0	0	0	0	0	
1320802	SlaughterMX(+2)	1157627904	87449601	0	8744960	256	65793	0	0	0	44302336	70909952	0	0	0	0	0	0	0	19005440	0	0	0	0	0	0	
1330802	SlaughterTG(+2)	1191182336	67251201	0	6725120	256	65793	0	21037056	33685504	0	0	11206656	0	0	0	0	0	0	0	0	0	0	0	0	0	
1310803	SlaughterSP(+3)	1140850688	58060801	0	5806080	256	65793	213581824	0	0	0	0	0	0	0	11796480	0	0	0	0	0	0	0	0	0	0	
1320803	SlaughterMX(+3)	1174405120	100582401	0	10058240	256	65793	0	0	0	47251456	75628544	0	0	0	0	0	0	0	23592960	0	0	0	0	0	0	
1330803	SlaughterTG(+3)	1207959552	77363201	0	7736320	256	65793	0	22478848	35913728	0	0	12189696	0	0	0	0	0	0	0	0	0	0	0	0	0	
1310804	SlaughterSP(+4)	1157627904	66790401	0	6679040	256	65793	217120768	0	0	0	0	0	0	0	13565952	0	0	0	0	0	0	0	0	0	196608	
1320804	SlaughterMX(+4)	1191182336	115686401	0	11568640	256	65793	0	0	0	51511296	82378752	0	0	0	0	0	0	0	27131904	0	0	0	0	0	196608	
1330804	SlaughterTG(+4)	1224736768	88985601	0	8898560	256	65793	0	24444928	39124992	0	0	13238272	0	0	0	0	0	0	0	0	0	0	0	0	196608	
1310805	SlaughterSP(+5)	1174405120	76825601	0	7682560	256	65793	231342080	0	0	0	0	0	0	0	14942208	0	0	0	0	0	0	0	0	0	131072	
1320805	SlaughterMX(+5)	1207959552	133043201	0	13304320	256	65793	0	0	0	54853632	87818240	0	0	0	0	0	0	0	29818880	0	0	0	0	0	131072	
1330805	SlaughterTG(+5)	1241513984	102348801	0	10234880	256	65793	0	26083328	41680896	0	0	15269888	0	0	0	0	0	0	0	0	0	0	0	0	131072	
1310901	FreezebetorSP(+1)	1275068416	62361601	0	6236160	256	65793	203227136	0	0	0	0	0	0	0	9764864	0	0	0	0	0	0	0	0	0	0	
1320901	FreezebetorMX(+1)	1308622848	108083201	0	10808320	256	65793	0	0	0	49152000	78643200	0	0	0	0	0	0	0	19464192	0	0	0	0	0	0	
1330901	FreezebetorTG(+1)	1342177280	83148801	0	8314880	256	65793	0	23330816	37355520	0	0	11141120	0	0	0	0	0	0	0	0	0	0	0	0	0	
1310902	FreezebetorSP(+2)	1291845632	71731201	0	7173120	256	65793	213385216	0	0	0	0	0	0	0	10682368	0	0	0	0	0	0	0	0	0	0	
1320902	FreezebetorMX(+2)	1325400064	124313601	0	12431360	256	65793	0	0	0	51642368	82575360	0	0	0	0	0	0	0	21299200	0	0	0	0	0	0	
1330902	FreezebetorTG(+2)	1358954496	95641601	0	9564160	256	65793	0	24510464	39256064	0	0	12255232	0	0	0	0	0	0	0	0	0	0	0	0	0	
1310903	FreezebetorSP(+3)	1308622848	82508801	0	8250880	256	65793	243859456	0	0	0	0	0	0	0	12976128	0	0	0	0	0	0	0	0	0	0	
1320903	FreezebetorMX(+3)	1342177280	142976001	0	14297600	256	65793	0	0	0	55050240	88080384	0	0	0	0	0	0	0	25886720	0	0	0	0	0	0	
1330903	FreezebetorTG(+3)	1375731712	110003201	0	11000320	256	65793	0	26148864	41811968	0	0	13369344	0	0	0	0	0	0	0	0	0	0	0	0	0	
1310904	FreezebetorSP(+4)	1325400064	94899201	0	9489920	256	65793	247922688	0	0	0	0	0	0	0	14876672	0	0	0	0	0	0	0	0	0	196608	
1320904	FreezebetorMX(+4)	1358954496	164428801	0	16442880	256	65793	0	0	0	59965440	95944704	0	0	0	0	0	0	0	29753344	0	0	0	0	0	196608	
1330904	FreezebetorTG(+4)	1392508928	126515201	0	12651520	256	65793	0	28508160	45547520	0	0	14483456	0	0	0	0	0	0	0	0	0	0	0	0	196608	
1310905	FreezebetorSP(+5)	1342177280	109158401	0	10915840	256	65793	264175616	0	0	0	0	0	0	0	16384000	0	0	0	0	0	0	0	0	0	131072	
1320905	FreezebetorMX(+5)	1375731712	189107201	0	18910720	256	65793	0	0	0	63897600	102236160	0	0	0	0	0	0	0	32768000	0	0	0	0	0	131072	
1330905	FreezebetorTG(+5)	1409286144	145510401	0	14551040	256	65793	0	30343168	48562176	0	0	16711680	0	0	0	0	0	0	0	0	0	0	0	0	131072	
1311001	stingerSP(+1)	1442840576	86809601	0	8680960	256	65793	229900288	0	0	0	0	0	0	0	10878976	0	0	0	0	0	0	0	0	0	0	
1321001	stingerMX(+1)	1476395008	150451201	0	15045120	256	65793	0	0	0	57409536	91881472	0	0	0	0	0	0	0	21757952	0	0	0	0	0	0	
1331001	stingerTG(+1)	1509949440	115737601	0	11573760	256	65793	0	27262976	43646976	0	0	12124160	0	0	0	0	0	0	0	0	0	0	0	0	0	
1311002	stingerSP(+2)	1459617792	99840001	0	9984000	256	65793	241369088	0	0	0	0	0	0	0	11796480	0	0	0	0	0	0	0	0	0	0	
1321002	stingerMX(+2)	1493172224	173030401	0	17303040	256	65793	0	0	0	60293120	96468992	0	0	0	0	0	0	0	23592960	0	0	0	0	0	0	
1331002	stingerTG(+2)	1526726656	133120001	0	13312000	256	65793	0	28639232	45809664	0	0	13369344	0	0	0	0	0	0	0	0	0	0	0	0	0	
1311003	stingerSP(+3)	1476395008	114816001	0	11481600	256	65793	275841024	0	0	0	0	0	0	0	14090240	0	0	0	0	0	0	0	0	0	0	
1321003	stingerMX(+3)	1509949440	198988801	0	19898880	256	65793	0	0	0	64290816	102891520	0	0	0	0	0	0	0	28180480	0	0	0	0	0	0	
1331003	stingerTG(+3)	1543503872	153088001	0	15308800	256	65793	0	30539776	48889856	0	0	14548992	0	0	0	0	0	0	0	0	0	0	0	0	0	
1311004	stingerSP(+4)	1493172224	132044801	0	13204480	256	65793	280428544	0	0	0	0	0	0	0	16187392	0	0	0	0	0	0	0	0	0	196608	
1321004	stingerMX(+4)	1526726656	228838401	0	22883840	256	65793	0	0	0	70057984	112066560	0	0	0	0	0	0	0	32440320	0	0	0	0	0	196608	
1331004	stingerTG(+4)	1560281088	176051201	0	17605120	256	65793	0	33292288	53215232	0	0	15794176	0	0	0	0	0	0	0	0	0	0	0	0	196608	
1311005	stingerSP(+5)	1509949440	151859201	0	15185920	256	65793	298844160	0	0	0	0	0	0	0	17825792	0	0	0	0	0	0	0	0	0	131072	
1321005	stingerMX(+5)	1543503872	263168001	0	26316800	256	65793	0	0	0	74645504	119406592	0	0	0	0	0	0	0	35651584	0	0	0	0	0	131072	
1331005	stingerTG(+5)	1577058304	202470401	0	20247040	256	65793	0	35454976	56688640	0	0	18219008	0	0	0	0	0	0	0	0	0	0	0	0	131072	
1311101	LordOfShockSP(+1)	1610612736	127334401	0	12733440	256	65793	258080768	0	0	0	0	0	0	0	12058624	0	0	0	0	0	0	0	0	0	0	
1321101	LordOfShockMX(+1)	1644167168	220697601	0	22069760	256	65793	0	0	0	66977792	107151360	0	0	0	0	0	0	0	24051712	0	0	0	0	0	0	
1331101	LordOfShockTG(+1)	1677721600	169753601	0	16975360	256	65793	0	31784960	50921472	0	0	13107200	0	0	0	0	0	0	0	0	0	0	0	0	0	
1311102	LordOfShockSP(+2)	1627389952	146457601	0	14645760	256	65793	270925824	0	0	0	0	0	0	0	12976128	0	0	0	0	0	0	0	0	0	0	
1321102	LordOfShockMX(+2)	1660944384	253824001	0	25382400	256	65793	0	0	0	70320128	112525312	0	0	0	0	0	0	0	25886720	0	0	0	0	0	0	
1331102	LordOfShockTG(+2)	1694498816	195225601	0	19522560	256	65793	0	33423360	53477376	0	0	14417920	0	0	0	0	0	0	0	0	0	0	0	0	0	
1311103	LordOfShockSP(+3)	1644167168	168448001	0	16844800	256	65793	309657600	0	0	0	0	0	0	0	15269888	0	0	0	0	0	0	0	0	0	0	
1321103	LordOfShockMX(+3)	1677721600	291916801	0	29191680	256	65793	0	0	0	75038720	119996416	0	0	0	0	0	0	0	30474240	0	0	0	0	0	0	
1331103	LordOfShockTG(+3)	1711276032	224512001	0	22451200	256	65793	0	35651584	57016320	0	0	15728640	0	0	0	0	0	0	0	0	0	0	0	0	0	
1311104	LordOfShockSP(+4)	1660944384	193715201	0	19371520	256	65793	314834944	0	0	0	0	0	0	0	17563648	0	0	0	0	0	0	0	0	0	196608	
1321104	LordOfShockMX(+4)	1694498816	335718401	0	33571840	256	65793	0	0	0	81723392	130744320	0	0	0	0	0	0	0	35061760	0	0	0	0	0	196608	
1331104	LordOfShockTG(+4)	1728053248	258201601	0	25820160	256	65793	0	38797312	62128128	0	0	17039360	0	0	0	0	0	0	0	0	0	0	0	0	196608	
1311105	LordOfShockSP(+5)	1677721600	222796801	0	22279680	256	65793	335478784	0	0	0	0	0	0	0	19333120	0	0	0	0	0	0	0	0	0	131072	
1321105	LordOfShockMX(+5)	1711276032	386099201	0	38609920	256	65793	0	0	0	87097344	139329536	0	0	0	0	0	0	0	38535168	0	0	0	0	0	131072	
1331105	LordOfShockTG(+5)	1744830464	296934401	0	29693440	256	65793	0	41353216	66191360	0	0	19660800	0	0	0	0	0	0	0	0	0	0	0	0	131072	
1311401	NeoMegaShockSP(+1)	1778384896	249216001	0	24921600	256	65793	287571968	0	0	0	0	0	0	0	13500416	0	0	0	0	0	0	0	0	0	0	
1321401	NeoMegaShockMX(+1)	1811939328	431923201	0	43192320	256	65793	0	0	0	75366400	120586240	0	0	0	0	0	0	0	26673152	0	0	0	0	0	0	
1331401	NeoMegaShockTG(+1)	1845493760	332262401	0	33226240	256	65793	0	35782656	57278464	0	0	14090240	0	0	0	0	0	0	0	0	0	0	0	0	0	
1311402	NeoMegaShockSP(+2)	1795162112	286617601	0	28661760	256	65793	301924352	0	0	0	0	0	0	0	14417920	0	0	0	0	0	0	0	0	0	0	
1321402	NeoMegaShockMX(+2)	1828716544	496716801	0	49671680	256	65793	0	0	0	79167488	126615552	0	0	0	0	0	0	0	28508160	0	0	0	0	0	0	
1331402	NeoMegaShockTG(+2)	1845493760	382105601	0	38210560	256	65793	0	37617664	60162048	0	0	15532032	0	0	0	0	0	0	0	0	0	0	0	0	0	
1311403	NeoMegaShockSP(+3)	1811939328	329625601	0	32962560	256	65793	345047040	0	0	0	0	0	0	0	16711680	0	0	0	0	0	0	0	0	0	0	
1321403	NeoMegaShockMX(+3)	1845493760	571238401	0	57123840	256	65793	0	0	0	84410368	135069696	0	0	0	0	0	0	0	33095680	0	0	0	0	0	0	
1331403	NeoMegaShockTG(+3)	1845493760	439424001	0	43942400	256	65793	0	40108032	64159744	0	0	16908288	0	0	0	0	0	0	0	0	0	0	0	0	0	
1311404	NeoMegaShockSP(+4)	1828716544	379084801	0	37908480	256	65793	350814208	0	0	0	0	0	0	0	19202048	0	0	0	0	0	0	0	0	0	196608	
1321404	NeoMegaShockMX(+4)	1845493760	656947201	0	65694720	256	65793	0	0	0	91947008	147128320	0	0	0	0	0	0	0	38076416	0	0	0	0	0	196608	
1331404	NeoMegaShockTG(+4)	1845493760	505344001	0	50534400	256	65793	0	43646976	69861376	0	0	18350080	0	0	0	0	0	0	0	0	0	0	0	0	196608	
1311405	NeoMegaShockSP(+5)	1845493760	435968001	0	43596800	256	65793	373817344	0	0	0	0	0	0	0	21168128	0	0	0	0	0	0	0	0	0	131072	
1321405	NeoMegaShockMX(+5)	1845493760	755507201	0	75550720	256	65793	0	0	0	97976320	156762112	0	0	0	0	0	0	0	41877504	0	0	0	0	0	131072	
1331405	NeoMegaShockTG(+5)	1845493760	581145601	0	58114560	256	65793	0	46530560	74448896	0	0	21168128	0	0	0	0	0	0	0	0	0	0	0	0	131072	
1311300	GMParts	16777216	257	0	256	0	65537	262144000	0	0	0	0	0	0	13107200	0	0	0	0	0	0	0	0	0	0	0	
1321300	GMParts	16777216	257	0	256	0	65537	0	0	0	111411200	183500800	32768000	0	0	26214400	0	13107200	0	52428800	0	0	0	0	0	0	
1331300	GMParts	16777216	257	0	256	0	65537	0	58982400	98304000	0	0	0	13107200	0	0	0	0	13107200	0	0	0	0	0	0	0	
7410000	TestCashHead(N)	16777216	1	0	0	16777472	65793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7410001	TestCashHead(Cri)	16777216	1	0	0	16777472	65793	163840000	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7410002	TestCashHead(MX)	16777216	1	0	0	16777472	65793	163840000	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7410003	TestCashHead(ST)	16777216	1	0	0	16777472	65793	163840000	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7411600	LionKing	16777216	1	0	0	16777216	65537	163840000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7411601	LionKing	16777216	2	99584	995840	16842752	16842753	163840007	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411602	LionKing	16777216	2	99584	995840	16842752	16842753	163840007	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411603	LionKing	16777216	2	99584	995840	16842752	16842753	163840007	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7411604	LionKing	16777216	2	298752	427520	16842752	16842753	163840030	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411605	LionKing	16777216	2	298752	427520	16842752	16842753	163840030	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411606	LionKing	16777216	2	298752	427520	16842752	16842753	163840030	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7411607	LionKing	16777216	2	597504	199680	16842752	16842753	163840365	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411608	LionKing	16777216	2	597504	199680	16842752	16842753	163840365	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411609	LionKing	16777216	2	597504	199680	16842752	16842753	163840365	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9411601	LionK(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9411602	LionK(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9411603	LionK(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7411700	Spider	16777216	1	0	0	16777216	65537	163840000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7411701	Spider	16777216	2	89600	896000	16842752	16842753	163840007	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411702	Spider	16777216	2	89600	896000	16842752	16842753	163840007	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411703	Spider	16777216	2	89600	896000	16842752	16842753	163840007	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7411704	Spider	16777216	2	268800	384000	16842752	16842753	163840030	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411705	Spider	16777216	2	268800	384000	16842752	16842753	163840030	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411706	Spider	16777216	2	268800	384000	16842752	16842753	163840030	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7411707	Spider	16777216	2	537600	179200	16842752	16842753	163840365	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411708	Spider	16777216	2	537600	179200	16842752	16842753	163840365	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411709	Spider	16777216	2	537600	179200	16842752	16842753	163840365	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9411701	Spide(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9411702	Spide(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9411703	Spide(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7411800	Batking	16777216	1	0	0	16777216	65537	163840000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7411801	Batking	16777216	2	99584	995840	16842752	16842753	163840007	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411802	Batking	16777216	2	99584	995840	16842752	16842753	163840007	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411803	Batking	16777216	2	99584	995840	16842752	16842753	163840007	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7411804	Batking	16777216	2	298752	427520	16842752	16842753	163840030	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411805	Batking	16777216	2	298752	427520	16842752	16842753	163840030	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411806	Batking	16777216	2	298752	427520	16842752	16842753	163840030	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7411807	Batking	16777216	2	597504	199680	16842752	16842753	163840365	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411808	Batking	16777216	2	597504	199680	16842752	16842753	163840365	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411809	Batking	16777216	2	597504	199680	16842752	16842753	163840365	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9411801	Batki(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9411802	Batki(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9411803	Batki(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7411900	JawsKing	16777216	1	0	0	16777216	65537	163840000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7411901	JawsKing	16777216	2	89600	896000	16842752	16842753	163840007	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411902	JawsKing	16777216	2	89600	896000	16842752	16842753	163840007	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411903	JawsKing	16777216	2	89600	896000	16842752	16842753	163840007	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7411904	JawsKing	16777216	2	268800	384000	16842752	16842753	163840030	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411905	JawsKing	16777216	2	268800	384000	16842752	16842753	163840030	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411906	JawsKing	16777216	2	268800	384000	16842752	16842753	163840030	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7411907	JawsKing	16777216	2	537600	179200	16842752	16842753	163840365	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7411908	JawsKing	16777216	2	537600	179200	16842752	16842753	163840365	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7411909	JawsKing	16777216	2	537600	179200	16842752	16842753	163840365	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9411901	JawsK(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9411902	JawsK(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9411903	JawsK(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7412000	DragonKing	16777216	1	0	0	16777216	65537	163840000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7412001	DragonKing	16777216	2	99584	995840	16842752	16842753	163840007	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412002	DragonKing	16777216	2	99584	995840	16842752	16842753	163840007	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412003	DragonKing	16777216	2	99584	995840	16842752	16842753	163840007	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412004	DragonKing	16777216	2	298752	427520	16842752	16842753	163840030	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412005	DragonKing	16777216	2	298752	427520	16842752	16842753	163840030	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412006	DragonKing	16777216	2	298752	427520	16842752	16842753	163840030	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412007	DragonKing	16777216	2	597504	199680	16842752	16842753	163840365	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412008	DragonKing	16777216	2	597504	199680	16842752	16842753	163840365	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412009	DragonKing	16777216	2	597504	199680	16842752	16842753	163840365	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9412001	Drago(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9412002	Drago(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9412003	Drago(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7412200	Satan	16777216	1	0	0	16777216	65537	163840000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7412201	Satan	16777216	2	83200	832000	16842752	16842753	163840007	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412202	Satan	16777216	2	83200	832000	16842752	16842753	163840007	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412203	Satan	16777216	2	83200	832000	16842752	16842753	163840007	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412204	Satan	16777216	2	249600	355840	16842752	16842753	163840030	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412205	Satan	16777216	2	249600	355840	16842752	16842753	163840030	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412206	Satan	16777216	2	249600	355840	16842752	16842753	163840030	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412207	Satan	16777216	2	499200	166400	16842752	16842753	163840365	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412208	Satan	16777216	2	499200	166400	16842752	16842753	163840365	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412209	Satan	16777216	2	499200	166400	16842752	16842753	163840365	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9412201	Satan(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9412202	Satan(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9412203	Satan(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7412500	Tigerking	16777216	1	0	0	16777216	65537	163840000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7412501	Tigerking	16777216	2	89600	896000	16842752	16842753	163840007	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412502	Tigerking	16777216	2	89600	896000	16842752	16842753	163840007	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412503	Tigerking	16777216	2	89600	896000	16842752	16842753	163840007	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412504	Tigerking	16777216	2	268800	384000	16842752	16842753	163840030	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412505	Tigerking	16777216	2	268800	384000	16842752	16842753	163840030	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412506	Tigerking	16777216	2	268800	384000	16842752	16842753	163840030	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7412507	Tigerking	16777216	2	537600	179200	16842752	16842753	163840365	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7412508	Tigerking	16777216	2	537600	179200	16842752	16842753	163840365	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7412509	Tigerking	16777216	2	537600	179200	16842752	16842753	163840365	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
9412501	Tiger(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	
9412502	Tiger(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	
9412503	Tiger(Drop)	251658240	1	0	0	0	16843009	117964801	0	0	0	0	0	3276800	0	0	0	0	0	0	0	0	0	0	0	0	
7414600	DungMan	16777216	1	0	0	16777216	65537	163840000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7414601	DungMan	16777216	2	83200	832000	16842752	16842753	163840007	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7414602	DungMan	16777216	2	83200	832000	16842752	16842753	163840007	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7414603	DungMan	16777216	2	83200	832000	16842752	16842753	163840007	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
7414604	DungMan	16777216	2	249600	355840	16842752	16842753	163840030	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	0	
7414605	DungMan	16777216	2	249600	355840	16842752	16842753	163840030	0	0	0	0	0	0	4915200	0	0	0	0	0	0	0	0	0	0	0	
7414606	DungMan	16777216	2	249600	355840	16842752	16842753	163840030	0	0	0	0	0	0	0	6553600	0	0	0	0	0	0	0	0	0	0	
