341
tab	subtab	mainitem	showoption1	showoption2	showoption3	itemname	option1	option2	option3	option4	option5	option6	option7	option8	option9	sale/new
3	6	3060200	3060200	0	0	HeavyShldr	3060200	0	0	0	0	0	0	0	0	0
3	6	3060300	3060300	0	0	SoftShldr	3060300	0	0	0	0	0	0	0	0	0
3	6	3060400	3060400	0	0	BlockShldr	3060400	0	0	0	0	0	0	0	0	0
3	6	3060500	3060500	0	0	Spec-Light	3060500	0	0	0	0	0	0	0	0	0
3	6	3060600	3060600	0	0	ShldrBlade	3060600	0	0	0	0	0	0	0	0	1
3	7	3070100	3070101	3070104	3070107	InvincibleFlag	3070101	3070102	3070103	3070104	3070105	3070106	3070107	3070108	3070109	0
3	7	3080100	3080101	3080104	3080107	TopFlag	3080101	3080102	3080103	3080104	3080105	3080106	3080107	3080108	3080109	0
3	7	3070200	3070201	3070204	3070207	TwinFish	3070201	3070202	3070203	3070204	3070205	3070206	3070207	3070208	3070209	0
3	7	3080200	3080201	3080204	3080207	TwinFish	3080201	3080202	3080203	3080204	3080205	3080206	3080207	3080208	3080209	0
3	7	3070300	3070301	3070304	3070307	TheDragon	3070301	3070302	3070303	3070304	3070305	3070306	3070307	3070308	3070309	0
3	7	3080300	3080301	3080304	3080307	TheDragon	3080301	3080302	3080303	3080304	3080305	3080306	3080307	3080308	3080309	0
3	7	3070400	3070401	3070404	3070407	AllStars	3070401	3070402	3070403	3070404	3070405	3070406	3070407	3070408	3070409	0
3	7	3080400	3080401	3080404	3080407	Valor	3080401	3080402	3080403	3080404	3080405	3080406	3080407	3080408	3080409	0
3	7	3071000	3071001	3071004	3071007	Fire-Flag	3071001	3071002	3071003	3071004	3071005	3071006	3071007	3071008	3071009	0
3	7	3081000	3081001	3081004	3081007	Victory-Flag	3081001	3081002	3081003	3081004	3081005	3081006	3081007	3081008	3081009	0
3	7	3071100	3071101	3071104	3071107	PowerFlag	3071101	3071102	3071103	3071104	3071105	3071106	3071107	3071108	3071109	0
3	7	3081100	3081101	3081104	3081107	PowerFlag	3081101	3081102	3081103	3081104	3081105	3081106	3081107	3081108	3081109	0
3	7	3071200	3071201	3071204	3071207	PurpleFlag	3071201	3071202	3071203	3071204	3071205	3071206	3071207	3071208	3071209	0
3	7	3081200	3081201	3081204	3081207	PurpleFlag	3081201	3081202	3081203	3081204	3081205	3081206	3081207	3081208	3081209	0
3	7	3071300	3071301	3071304	3071307	WhiteFlag	3071301	3071302	3071303	3071304	3071305	3071306	3071307	3071308	3071309	0
3	7	3081300	3081301	3081304	3081307	RedFlag	3081301	3081302	3081303	3081304	3081305	3081306	3081307	3081308	3081309	0
3	7	3071400	3071401	3071404	3071407	TorchFlag	3071401	3071402	3071403	3071404	3071405	3071406	3071407	3071408	3071409	0
3	7	3081400	3081401	3081404	3081407	TorchFlag	3081401	3081402	3081403	3081404	3081405	3081406	3081407	3081408	3081409	0
4	1	4020001	4020001	0	0	Stun-Attack	4020001	0	0	0	0	0	0	0	0	0
4	1	4020002	4020002	0	0	Guard-Crush	4020002	0	0	0	0	0	0	0	0	0
4	1	4020003	4020003	0	0	Ion-Wave	4020003	0	0	0	0	0	0	0	0	0
4	1	4020004	4020004	0	0	Rush	4020004	0	0	0	0	0	0	0	0	0
4	1	4020005	4020005	0	0	Upper-cut	4020005	0	0	0	0	0	0	0	0	0
4	2	4010001	4010001	0	0	Counterattack	4010001	0	0	0	0	0	0	0	0	1
4	2	4010009	4010009	0	0	Critical-Punch	4010009	0	0	0	0	0	0	0	0	1
4	2	4010002	4010002	0	0	Break-fall	4010002	0	0	0	0	0	0	0	0	0
4	2	4010003	4010003	0	0	Charging	4010003	0	0	0	0	0	0	0	0	0
4	2	4010004	4010004	0	0	Shock-Absorb	4010004	0	0	0	0	0	0	0	0	0
4	2	4010005	4010005	0	0	Super-Brake	4010005	0	0	0	0	0	0	0	0	0
4	2	4010008	4010008	0	0	SmartDefense	4010008	0	0	0	0	0	0	0	0	0
4	3	4040900	4040903	4040901	4040902	LanternMan	4040903	4040901	4040902	0	0	0	0	0	0	1
4	3	4041600	4041603	4041601	4041602	Megabout	4041603	4041601	4041602	0	0	0	0	0	0	0
4	3	4040300	4040303	4040301	4040302	Lady-Valor	4040303	4040301	4040302	0	0	0	0	0	0	0
4	3	4040500	4040503	4040501	4040502	DigiDragon	4040503	4040501	4040502	0	0	0	0	0	0	0
4	3	4040100	4040103	4040101	4040102	SuperKhanZ	4040103	4040101	4040102	0	0	0	0	0	0	0
4	3	4041000	4041003	4041001	4041002	Overrunner	4041003	4041001	4041002	0	0	0	0	0	0	0
4	3	4040200	4040203	4040201	4040202	Dark-Knight	4040203	4040201	4040202	0	0	0	0	0	0	0
4	3	4040600	4040603	4040601	4040602	White-Knight	4040603	4040601	4040602	0	0	0	0	0	0	0
4	3	4040700	4040703	4040701	4040702	DeathHunter	4040703	4040701	4040702	0	0	0	0	0	0	0
4	3	4040800	4040803	4040801	4040802	ICEKingKong	4040803	4040801	4040802	0	0	0	0	0	0	0
4	3	4040400	4040403	4040401	4040402	G.Scourge	4040403	4040401	4040402	0	0	0	0	0	0	0
4	3	4045100	4045100	0	0	TPO-10	4045100	0	0	0	0	0	0	0	0	0
4	3	4045200	4045200	0	0	TPZ-10	4045200	0	0	0	0	0	0	0	0	0
4	3	4046600	4046600	0	0	TPO-20	4046600	0	0	0	0	0	0	0	0	0
4	3	4046700	4046700	0	0	TPZ-20	4046700	0	0	0	0	0	0	0	0	0
4	3	4045300	4045300	0	0	TPO-30	4045300	0	0	0	0	0	0	0	0	0
4	3	4045400	4045400	0	0	TPZ-30	4045400	0	0	0	0	0	0	0	0	0
4	3	4046900	4046900	0	0	TPO-40	4046900	0	0	0	0	0	0	0	0	0
4	3	4047000	4047000	0	0	TPZ-40	4047000	0	0	0	0	0	0	0	0	0
4	3	4045600	4045600	0	0	TPO-50	4045600	0	0	0	0	0	0	0	0	0
4	3	4045700	4045700	0	0	TPZ-50	4045700	0	0	0	0	0	0	0	0	0
4	3	4047200	4047200	0	0	TPO-60	4047200	0	0	0	0	0	0	0	0	0
4	3	4047300	4047300	0	0	TPZ-60	4047300	0	0	0	0	0	0	0	0	0
4	3	4045900	4045900	0	0	TPO-70	4045900	0	0	0	0	0	0	0	0	1
4	3	4046000	4046000	0	0	TPZ-70	4046000	0	0	0	0	0	0	0	0	1
4	4	4052000	4052001	4052004	4052007	SPT-Cop	4052001	4052004	4052007	0	0	0	0	0	0	1
4	4	4051400	4051401	4051404	4051407	Greataexu	4051401	4051404	4051407	0	0	0	0	0	0	0
4	4	4051200	4051201	4051204	4051207	Hyperazo	4051201	4051204	4051207	0	0	0	0	0	0	0
4	4	4052100	4052101	4052104	4052107	Minitank	4052101	4052104	4052107	0	0	0	0	0	0	0
4	4	4051100	4051101	4051104	4051107	Bazuka	4051101	4051104	4051107	0	0	0	0	0	0	0
4	4	4050800	4050801	4050804	4050807	Colossus	4050801	4050804	4050807	0	0	0	0	0	0	0
4	4	4051000	4051001	4051004	4051007	NinjaKX	4051001	4051004	4051007	0	0	0	0	0	0	0
4	4	4050900	4050901	4050904	4050907	Jjangman	4050901	4050904	4050907	0	0	0	0	0	0	0
4	4	4051700	4051701	4051704	4051707	Kingfighter	4051701	4051704	4051707	0	0	0	0	0	0	0
4	5	4030100	4030101	4030102	4030103	RevivalPack	4030101	4030102	4030103	0	0	0	0	0	0	2
4	5	4030200	4030201	4030202	4030203	HP-Pack	4030201	4030202	4030203	0	0	0	0	0	0	2
4	5	4030301	4030301	0	0	HP-Pack	4030301	0	0	0	0	0	0	0	0	0
4	5	4030302	4030302	0	0	HP-Pack	4030302	0	0	0	0	0	0	0	0	0
4	5	4030303	4030303	0	0	HP-Pack	4030303	0	0	0	0	0	0	0	0	0
5	1	5041200	5041200	0	0	PartsUnion	5041200	0	0	0	0	0	0	0	0	1
5	1	5010200	5010200	0	0	RaceChange	5010200	0	0	0	0	0	0	0	0	0
5	1	5010300	5010300	0	0	Warehouse	5010300	0	0	0	0	0	0	0	0	0
5	1	5041300	5041300	0	0	GuildExtend	5041300	0	0	0	0	0	0	0	0	0
5	1	5041400	5041400	0	0	GuildExtend	5041400	0	0	0	0	0	0	0	0	0
